file	fac1	fac2	fac3
t014870	-1	1	5
t014871	1	1	0
t014873	1	1	2
t014874	6	1	0
t014875	4	2	0
t014876	-1	1	1
t014877	0	0	0
t014878	2	1	0
t014880	2	0	0
t014883	5	1	0
t014884	8	0	0
t014885	1	1	1
t014886	7	0	1
t014887	1	1	0
t014888	5	0	1
t014889	4	0	1
t014890	4	0	0
t014891	3	1	0
t014893	5	1	0
t014894	3	2	1
t014896	7	0	1
t014897	1	1	1
t014898	4	0	0
t014899	4	1	0
t014900	0	2	2
t014901	2	2	3
t014902	4	2	0
t014903	3	2	-2
t014906	1	-1	1
t014907	3	3	0
t014908	1	1	1
t014910	-1	0	7
t014912	0	3	2
t014914	1	2	1
t014916	1	0	0
t014917	4	1	-1
t014919	3	1	0
t014920	0	2	0
t014922	0	0	0
t014924	1	0	0
t014925	2	1	0
t014926	0	1	1
t014928	2	1	0
t014930	1	0	0
t014932	0	1	0
t014933	6	0	0
t014935	3	1	1
t014936	1	1	0
t014937	1	1	7
t014939	2	1	0
t014940	0	4	0
t014941	0	0	1
t014942	1	0	0
t014943	0	1	2
t014945	1	4	0
t014946	2	-3	1
t014947	5	0	0
t014948	1	3	0
t014951	0	1	0
t014954	1	1	2
t014956	2	2	1
t014957	2	4	0
t014959	4	0	-1
t014961	0	3	2
t014965	1	0	0
t014966	2	2	0
t014967	2	1	0
t014968	1	1	0
t014969	2	0	0
t014970	1	0	0
t014971	3	0	2
t014972	-1	0	1
t014973	0	0	1
t014974	0	4	0
t014975	-1	1	1
t014976	0	1	0
t014977	2	3	0
t014979	2	3	1
t014981	0	2	0
t014984	1	1	2
t014986	0	1	0
t014988	2	0	2
t014991	1	2	2
t014992	1	3	3
t014993	2	1	4
t014995	1	0	1
t014996	0	2	3
t014997	4	0	1
t014999	2	2	6
t015001	1	0	-2
t015002	3	1	1
t015003	0	1	0
t015004	1	0	-2
t015005	3	1	1
t015006	4	1	1
t015007	0	-1	0
t015008	1	1	1
t015010	2	4	0
t015011	7	1	0
t015012	2	1	-1
t015014	4	3	0
t015016	1	0	0
t015017	2	0	1
t015018	2	0	0
t015020	2	1	2
t015021	2	0	-1
t015022	2	1	3
t015023	4	0	2
t015025	1	5	0
t015026	1	2	0
t015029	2	1	0
t015030	5	1	0
t015031	3	0	1
t015032	0	3	-2
t015034	0	1	-1
t015035	0	1	-1
t015036	1	0	0
t015038	1	1	0
t015039	1	2	1
t015041	1	3	1
t015042	1	5	0
t015045	4	1	0
t015047	1	0	1
t015050	0	4	0
t015051	2	1	0
t015053	2	0	1
t015054	1	1	1
t015055	3	1	3
t015058	1	0	0
t015059	2	2	0
t015062	1	0	-1
t015063	4	0	0
t015064	0	0	0
t015065	2	1	0
t015066	0	0	-1
t015067	4	2	0
t015068	0	2	0
t015069	1	0	0
t015072	2	1	1
t015074	1	2	0
t015076	1	1	1
t015078	3	0	0
t015079	4	0	1
t015080	2	0	1
t015081	0	2	0
t015083	3	0	0
t015085	3	1	0
t015086	1	1	1
t015088	1	3	0
t015091	1	2	0
t015092	3	1	0
t015093	3	1	0
t015094	0	0	0
t015096	8	0	0
t015097	1	0	0
t015098	-1	1	1
t015099	-1	1	0
t015100	0	0	0
t015101	0	1	0
t015102	2	1	0
t015103	1	0	0
t015104	1	1	1
t015105	0	0	1
t015107	2	0	0
t015110	0	1	0
t015111	0	0	1
t015112	2	1	0
t015113	3	0	2
t015114	2	1	1
t015115	1	2	0
t015116	1	1	1
t015118	1	1	0
t015119	3	0	-1
t015121	0	0	0
t015122	2	0	1
t015125	2	1	0
t015126	4	2	0
t015128	6	1	0
t015129	1	1	0
t015130	0	2	-2
t015131	1	2	-2
t015132	1	2	1
t015133	4	1	-3
t015136	3	0	0
t015137	5	3	0
t015138	3	1	0
t015139	1	1	0
t015140	0	3	0
t015141	-1	3	4
t015142	2	2	1
t015143	1	0	0
t015144	0	2	0
t015145	3	2	-1
t015147	0	0	0
t015148	4	1	2
t015149	3	3	0
t015150	3	4	0
t015152	2	0	0
t015153	3	0	0
t015154	1	2	-1
t015155	1	5	0
t015156	-1	4	4
t015157	2	1	0
t015162	1	2	0
t015163	1	0	0
t015164	1	1	0
t015165	0	5	0
t015166	4	0	0
t015167	0	2	0
t015168	0	2	0
t015169	3	1	0
t015174	6	1	0
t015176	0	0	0
t015178	3	2	0
t015179	1	0	0
t015181	2	2	1
t015182	1	0	0
t015183	0	4	1
t015184	0	1	0
t015185	1	1	0
t015187	0	1	2
t015189	2	3	0
t015191	2	-1	2
t015193	3	1	0
t015194	2	0	3
t015196	0	0	0
t015197	0	0	0
t015199	2	0	0
t015200	0	3	5
t015201	1	0	1
t015204	3	1	0
t015206	2	3	2
t015207	0	0	0
t015210	1	0	0
t015211	2	3	0
t015214	0	-1	0
t015215	0	4	-1
t015216	2	3	1
t015217	2	3	1
t015218	0	0	1
t015219	1	0	0
t015221	4	0	0
t015222	3	0	0
t015223	2	0	0
t015229	0	1	2
t015230	0	1	1
t015231	4	0	1
t015232	3	1	0
t015235	4	0	-2
t015236	1	0	1
t015237	2	0	0
t015238	0	0	1
t015239	2	1	1
t015240	2	3	0
t015241	2	1	0
t015242	6	0	0
t015243	2	0	0
t015244	1	1	0
t015245	0	2	0
t015246	0	0	2
t015247	2	1	0
t015248	1	0	0
t015250	1	0	0
t015251	3	2	0
t015253	6	0	0
t015254	2	1	0
t015255	1	1	1
t015256	2	3	1
t015257	4	-1	2
t015258	1	0	0
t015259	7	0	0
t015260	4	1	-1
t015261	0	1	-1
t015263	0	0	0
t015266	1	1	0
t015267	2	2	1
t015270	1	0	0
t015271	0	0	0
t015272	2	2	0
t015273	-1	0	1
t015274	0	1	0
t015275	2	1	0
t015276	0	0	0
t015277	2	2	1
t015278	0	6	1
t015279	4	0	1
t015281	4	0	3
t015282	6	0	0
t015283	4	2	1
t015284	1	0	4
t015285	8	1	0
t015286	0	2	1
t015290	2	-1	2
t015291	3	0	0
t015292	4	0	0
t015293	1	0	0
t015295	6	0	0
t015299	1	0	0
t015301	3	1	1
t015302	8	0	1
t015304	0	1	2
t015305	6	0	0
t015306	6	-4	2
t015307	1	0	0
t015308	0	1	1
t015310	0	1	-1
t015311	1	1	3
t015312	0	0	1
t015313	4	0	0
t015314	7	0	0
t015315	1	2	1
t015316	0	1	0
t015317	2	1	1
t015318	0	2	1
t015319	2	0	0
t015321	3	1	0
t015322	1	1	0
t015323	0	1	3
t015324	2	2	2
t015325	1	2	0
t015326	7	0	1
t015327	4	1	1
t015328	2	3	0
t015329	3	0	-2
t015330	1	1	0
t015331	6	-1	0
t015336	7	3	1
t015339	1	-1	1
t015340	0	1	0
t015343	5	1	0
t015344	0	1	0
t015346	6	1	-3
t015347	3	-2	-1
t015348	5	0	1
t015349	3	1	0
t015350	0	1	1
t015351	3	1	0
t015352	5	-1	-5
t015353	1	1	1
t015354	7	0	1
t015355	1	0	0
t015356	0	1	0
t015357	2	3	0
t015359	0	2	1
t015360	0	0	1
t015361	0	2	0
t015362	1	1	0
t015363	0	0	1
t015364	-1	4	0
t015365	-1	4	0
t015367	0	1	1
t015369	1	3	3
t015370	2	0	0
t015371	2	0	0
t015372	0	1	0
t015375	0	0	0
t015377	1	2	0
t015378	2	2	0
t015379	5	3	0
t015380	-1	1	0
t015381	2	1	1
t015382	4	0	1
t015383	4	2	-2
t015384	4	0	0
t015386	1	3	0
t015387	2	-2	0
t015388	1	2	1
t015389	0	1	1
t015390	4	2	2
t015391	4	3	2
t015393	4	0	0
t015394	4	-2	1
t015395	8	-1	1
t015396	1	1	-2
t015398	1	0	0
t015400	4	2	-1
t015401	0	1	0
t015404	0	7	0
t015405	3	0	0
t015406	2	1	0
t015407	5	0	-2
t015408	1	1	1
t015409	4	0	0
t015410	6	0	-1
t015411	3	1	1
t015412	10	1	0
t015413	1	3	1
t015414	1	2	0
t015415	-1	1	2
t015416	5	-1	0
t015417	4	2	0
t015418	1	0	0
t015419	3	0	0
t015420	1	2	0
t015422	4	2	0
t015423	5	1	0
t015425	1	1	0
t015426	1	1	1
t015427	4	3	-1
t015431	0	0	0
t015432	3	2	0
t015434	3	4	1
t015435	0	2	0
t015436	0	0	0
t015437	6	0	-3
t015438	0	4	2
t015439	5	0	0
t015440	3	0	1
t015441	4	1	0
t015442	0	4	0
t015443	7	2	1
t015444	2	1	0
t015446	0	1	0
t015451	0	1	1
t015452	1	0	0
t015453	4	0	-4
t015454	2	0	-2
t015458	0	1	0
t015459	0	0	-1
t015460	1	0	0
t015461	6	0	0
t015462	1	1	-1
t015463	1	1	1
t015464	1	0	1
t015465	1	1	1
t015467	5	1	0
t015469	0	0	-1
t015471	0	1	0
t015472	-1	4	0
t015475	6	0	2
t015478	0	0	0
t015479	2	0	-1
t015480	0	0	0
t015483	3	0	1
t015485	2	0	1
t015487	3	3	1
t015488	1	4	1
t015489	0	2	2
t015491	2	1	0
t015493	0	1	1
t015494	2	0	0
t015495	2	0	0
t015498	0	0	0
t015499	1	0	0
t015501	5	1	1
t015502	1	1	0
t015504	1	3	1
t015505	0	0	0
t015506	3	1	1
t015507	4	1	-2
t015509	0	0	1
t015511	5	2	0
t015514	3	1	1
t015515	1	1	0
t015517	5	0	0
t015518	3	1	1
t015519	2	0	2
t015520	0	1	1
t015522	0	1	0
t015523	1	1	0
t015524	0	0	0
t015525	1	3	0
t015526	4	0	1
t015527	1	0	1
t015528	3	0	0
t015529	0	5	3
t015530	1	1	0
t015531	6	0	0
t015532	2	1	0
t015533	1	0	0
t015534	2	1	-3
t015536	1	1	0
t015537	4	1	0
t015538	1	1	2
t015539	0	0	0
t015540	1	-1	2
t015541	2	1	0
t015543	2	0	0
t015545	1	0	1
t015546	3	2	-2
t015548	1	0	0
t015550	3	1	-3
t015551	2	1	-1
t015553	2	1	1
t015555	2	0	1
t015556	1	0	0
t015557	4	1	0
t015558	3	1	0
t015560	2	0	0
t015561	0	1	0
t015563	6	0	0
t015564	4	0	0
t015565	3	0	1
t015567	1	2	1
t015568	2	0	1
t015569	3	0	0
t015571	3	3	2
t015572	1	0	0
t015574	3	1	-1
t015575	-1	1	0
t015576	7	0	-2
t015578	2	1	0
t015579	1	1	2
t015580	0	2	1
t015586	8	0	0
t015590	1	2	0
t015591	1	2	0
t015592	2	1	1
t015594	0	0	1
t015595	1	3	1
t015597	0	0	1
t015598	3	-2	-3
t015599	6	0	0
t015600	3	-1	0
t015601	2	2	1
t015602	2	0	1
t015603	5	1	0
t015604	1	1	-2
t015605	3	0	0
t015608	3	2	-2
t015610	2	0	1
t015611	8	0	1
t015612	3	-1	3
t015614	2	2	4
t015615	2	3	2
t015618	0	0	1
t015620	1	0	0
t015621	1	1	-2
t015626	0	0	0
t015627	1	1	4
t015628	4	3	1
t015630	2	1	0
t015631	0	2	0
t015632	4	1	-3
t015633	2	0	-2
t015637	0	1	0
t015638	2	0	0
t015639	1	2	0
t015640	4	0	0
t015645	1	1	1
t015646	4	1	0
t015647	4	2	1
t015650	2	1	0
t015651	1	1	0
t015652	0	1	0
t015653	7	0	0
t015655	3	0	0
t015656	2	0	1
t015657	2	2	0
t015658	3	0	0
t015660	0	1	0
t015661	0	1	0
t015663	2	1	2
t015664	1	1	0
t015667	2	1	2
t015668	5	0	-2
t015670	-1	1	0
t015671	4	0	2
t015672	2	1	0
t015674	5	0	0
t015676	3	0	2
t015685	0	2	-1
t015686	2	0	-2
t015687	0	0	0
t015688	3	1	-2
t015692	0	0	0
t015694	0	2	-1
t015698	1	3	0
t015700	0	1	0
t015701	0	0	0
t015702	2	0	1
t015703	3	-1	0
t015705	1	1	1
t015708	1	0	0
t015710	0	0	0
t015711	0	0	1
t015712	-1	0	3
t015713	3	1	2
t015715	2	0	0
t015717	1	1	0
t015718	1	1	1
t015719	1	2	0
t015720	2	1	0
t015721	3	0	0
t015722	2	-1	6
t015723	1	0	0
t015725	6	1	0
t015726	2	1	0
t015727	1	2	0
t015728	1	2	0
t015729	1	1	0
t015730	0	1	0
t015734	3	2	1
t015735	0	0	0
t015737	0	0	1
t015738	4	2	1
t015739	2	3	2
t015744	0	0	-1
t015747	8	0	0
t015748	1	3	0
t015749	2	1	1
t015750	1	1	0
t015751	9	0	-1
t015752	2	1	-1
t015756	10	0	0
t015759	1	3	0
t015760	2	0	1
t015761	2	2	0
t015762	2	1	-2
t015765	0	0	0
t015767	1	1	0
t015768	9	1	1
t015770	0	2	0
t015772	1	1	1
t015774	1	0	0
t015778	-1	1	1
t015780	0	0	1
t015781	0	1	0
t015782	2	1	0
t015783	3	2	0
t015784	3	4	1
t015785	-1	0	0
t015786	0	3	0
t015787	3	5	0
t015789	0	0	0
t015795	6	0	0
t015796	11	-3	0
t015797	5	0	0
t015799	6	1	-1
t015801	8	0	1
t015802	-1	0	0
t015809	1	6	0
t015810	-1	1	5
t015813	12	-3	0
t015814	4	3	-1
t015815	5	3	-1
t015816	9	-3	0
t015818	7	1	1
t015821	1	1	0
t015822	0	3	0
t015823	0	2	1
t015825	1	1	0
t015827	0	0	-1
t015828	2	0	0
t015830	0	3	0
t015831	8	0	0
t015832	5	0	0
t015833	4	0	-1
t015834	2	3	0
t015836	4	1	1
t015837	3	0	0
t015838	0	2	0
t015839	3	1	1
t015840	0	1	0
t015841	0	0	0
t015842	1	1	0
t015843	-1	0	0
t015846	0	2	1
t015847	1	1	1
t015848	3	1	2
t015850	1	1	-1
t015851	5	0	0
t015853	1	0	1
t015858	1	0	0
t015859	7	1	-1
t015860	3	1	0
t015862	8	0	0
t015865	3	0	0
t015866	4	0	0
t015868	4	2	0
t015869	1	3	0
t015871	1	0	-1
t015873	1	2	1
t015875	9	0	-1
t015877	1	0	-1
t015878	2	0	0
t015879	1	2	2
t015880	5	2	0
t015882	2	1	-2
t015883	-1	2	1
t015885	9	0	1
t015888	1	2	0
t015889	2	1	0
t015890	3	1	1
t015892	1	2	-1
t015894	2	4	-1
t015895	2	0	0
t015896	7	2	0
t015899	0	1	1
t015900	1	1	1
t015901	1	-1	5
t015904	10	0	1
t015905	1	-1	5
t015906	0	3	0
t015908	0	1	0
t015909	0	1	1
t015910	1	2	0
t015912	1	4	1
t015913	1	1	0
t015914	1	2	0
t015915	6	2	0
t015916	3	1	2
t015917	7	0	0
t015918	6	1	2
t015919	3	0	0
t015922	1	1	0
t015923	-1	1	0
t015924	-1	0	0
t015926	0	0	0
t015930	2	0	-1
t015931	1	0	0
t015932	1	5	1
t015938	1	1	1
t015941	3	0	1
t015942	4	-1	2
t015943	-1	4	0
t015944	2	1	0
t015946	0	0	0
t015948	2	1	0
t015950	0	1	0
t015951	2	1	1
t015954	6	0	3
t015955	10	1	1
t015960	10	1	1
t015963	7	0	1
t015966	2	1	0
t015967	11	0	0
t015968	6	0	2
t015970	-1	3	2
t015972	3	-1	0
t015973	10	0	2
t015976	1	3	0
t015980	5	0	1
t015981	7	0	0
t015983	3	1	0
t015985	1	5	0
t015986	1	0	0
t015988	0	0	1
t015989	10	0	2
t015996	-1	3	1
t016000	2	1	2
t016001	4	0	0
t016002	2	2	0
t016003	9	0	0
t016007	0	0	0
t016009	1	1	1
t016010	3	0	0
t016011	0	1	1
t016012	-1	1	0
t016014	8	0	1
t016017	1	0	0
t016018	1	0	0
t016022	6	-2	1
t016025	2	3	0
t016027	2	0	0
t016031	4	0	0
t016032	3	0	0
t016033	4	0	-1
t016035	2	0	0
t016036	3	0	1
t016038	0	0	0
t016039	3	2	1
t016040	0	1	0
t016041	0	1	0
t016043	3	1	0
t016045	3	3	0
t016047	1	2	1
t016050	1	1	0
t016054	4	2	0
t016055	11	0	1
t016056	9	-1	1
t016058	6	0	0
t016061	0	0	0
t016062	1	1	1
t016063	2	2	1
t016065	4	3	1
t016066	7	2	-1
t016070	0	1	1
t016072	5	2	-1
t016074	5	1	0
t016077	6	0	0
t016078	-1	0	0
t016079	0	0	0
t016081	1	0	0
t016082	5	0	0
t016083	0	0	1
t016084	12	0	1
t016085	6	1	1
t016086	0	1	0
t016088	2	1	1
t016089	0	-1	0
t016090	0	2	1
t016091	2	1	0
t016093	-1	0	1
t016094	0	2	0
t016096	1	1	0
t016098	2	0	0
t016101	2	1	1
t016102	6	1	0
t016103	1	4	0
t016104	12	1	1
t016106	5	2	1
t016107	2	3	6
t016109	7	1	3
t016110	3	2	4
t016115	1	2	1
t016118	6	1	0
t016119	7	-1	0
t016122	1	-3	2
t016123	0	1	0
t016125	6	0	1
t016130	4	0	-1
t016131	0	0	3
t016132	1	3	1
t016135	6	-2	0
t016136	0	1	2
t016137	2	0	0
t016138	5	2	-1
t016139	0	5	0
t016142	0	5	0
t016144	9	0	1
t016145	2	1	2
t016148	2	0	0
t016149	1	4	0
t016150	5	1	1
t016151	3	1	0
t016152	2	2	0
t016153	2	1	1
t016154	2	3	1
t016155	3	0	0
t016156	3	4	1
t016157	5	0	0
t016158	5	1	1
t016159	4	0	0
t016160	1	1	0
t016161	1	2	2
t016162	7	0	0
t016163	1	1	1
t016164	4	0	0
t016165	1	1	0
t016168	3	0	1
t016169	3	2	1
t016171	11	-1	0
t016175	7	1	0
t016179	1	0	0
t016182	1	0	1
t016183	5	0	0
t016185	6	-1	1
t016186	9	2	0
t016189	0	0	0
t016190	10	-3	0
t016191	9	-1	2
t016193	2	0	0
t016195	0	0	0
t016196	12	-4	1
t016197	1	2	0
t016198	1	1	0
t016199	1	3	0
t016201	2	3	0
t016202	2	0	1
t016203	0	1	0
t016204	9	-1	0
t016207	2	0	0
t016208	4	1	0
t016211	8	0	1
t016212	2	1	1
t016214	3	0	0
t016219	6	-1	1
t016220	1	1	1
t016222	1	0	1
t016223	3	1	1
t016224	0	2	0
t016226	1	0	0
t016227	1	0	0
t016228	-2	1	0
t016230	11	0	1
t016231	6	0	1
t016233	2	0	0
t016234	2	0	0
t016235	2	3	-1
t016236	2	0	-3
t016237	-1	2	2
t016238	5	3	1
t016239	6	0	0
t016240	6	0	1
t016241	0	2	0
t016243	2	5	1
t016247	10	0	0
t016250	3	2	0
t016251	4	1	-2
t016252	0	-3	0
t016253	0	-4	0
t016254	0	-4	0
t016255	1	-3	0
t016256	1	-4	0
t016257	10	0	1
t016258	1	3	2
t016261	5	0	0
t016262	4	0	0
t016263	1	0	1
t016266	1	4	0
t016270	1	0	0
t016271	1	2	1
t016276	1	0	0
t016278	1	0	0
t016282	2	0	2
t016283	0	3	0
t016284	0	0	0
t016285	-1	2	0
t016286	4	0	0
t016288	6	1	0
t016289	2	0	0
t016292	4	0	0
t016293	1	1	0
t016294	-1	1	1
t016295	0	1	0
t016296	0	0	1
t016300	0	0	1
t016301	1	0	1
t016303	1	1	0
t016305	1	1	0
t016306	0	0	1
t016309	5	1	0
t016310	0	1	1
t016312	1	1	0
t016313	2	2	0
t016315	1	3	0
t016317	1	3	1
t016318	1	2	3
t016319	0	3	0
t016320	1	0	1
t016328	3	5	-4
t016329	-1	4	0
t016330	-1	4	0
t016331	-1	4	0
t016332	3	4	-3
t016333	0	4	0
t016334	-3	0	4
t016335	-3	0	4
t016336	-3	0	4
t016337	-3	0	4
t016339	-1	4	0
t016340	4	2	3
t016341	1	1	1
t016342	2	2	1
t016343	-1	0	1
t016344	0	0	1
t016345	1	1	1
t016346	6	1	0
t016348	2	2	0
t016349	0	2	0
t016353	0	1	3
t016354	1	1	4
t016355	3	5	-4
t016357	2	1	0
t016358	2	2	1
t016359	6	0	-1
t016360	3	5	-4
t016362	1	1	1
t016363	3	5	-4
t016364	1	0	0
t016366	0	0	1
t016367	4	2	0
t016368	1	1	4
t016370	3	7	-4
t016371	7	0	1
t016372	7	-1	2
t016373	6	-1	1
t016374	1	2	0
t016375	2	2	2
t016376	1	3	0
t016377	0	1	0
t016379	1	0	2
t016380	1	0	1
t016382	1	0	0
t016384	1	4	0
t016385	5	2	1
t016386	3	0	0
t016387	4	1	0
t016389	0	0	0
t016390	3	0	0
t016392	5	2	1
t016393	0	0	1
t016395	2	1	0
t016396	2	2	0
t016398	12	-3	0
t016400	1	3	0
t016401	2	1	0
t016402	1	3	0
t016403	0	1	0
t016404	-2	1	0
t016405	2	2	2
t016408	-2	1	0
t016409	1	4	0
t016412	-1	3	0
t016413	-1	1	0
t016415	6	0	1
t016416	3	1	1
t016417	-1	3	0
t016419	-2	1	0
t016420	3	-1	0
t016422	2	1	0
t016426	2	7	0
t016427	1	4	0
t016428	2	4	0
t016430	4	0	0
t016431	0	2	0
t016432	3	0	1
t016433	0	0	0
t016434	5	0	0
t016437	0	0	1
t016438	1	2	2
t016440	1	0	0
t016441	-1	0	1
t016442	0	0	0
t016444	0	0	0
t016445	4	0	0
t016446	3	1	0
t016450	1	2	0
t016452	1	0	0
t016453	4	0	0
t016456	0	2	1
t016457	2	-1	1
t016458	1	0	-1
t016459	1	0	0
t016460	0	1	0
t016463	3	0	0
t016464	1	1	0
t016465	3	2	0
t016467	2	0	0
t016470	3	7	-4
t016472	3	7	-4
t016473	3	7	-4
t016474	1	0	0
t016475	1	2	0
t016477	1	4	0
t016478	1	0	0
t016479	0	2	0
t016480	3	7	-4
t016481	3	1	0
t016482	3	7	-4
t016483	3	7	-4
t016484	1	1	0
t016485	3	0	0
t016490	3	7	-4
t016491	3	7	-4
t016492	3	7	-4
t016493	3	7	-4
t016495	2	1	0
t016498	2	-1	1
t016501	11	-1	0
t016504	1	2	0
t016507	0	0	1
t016511	4	-3	2
t016513	5	2	0
t016516	0	2	0
t016519	2	0	0
t016520	-1	0	0
t016522	3	-1	-1
t016523	2	2	0
t016524	3	0	0
t016525	2	0	0
t016526	6	-1	0
t016527	5	0	1
t016528	7	1	-1
t016530	0	1	0
t016533	4	0	0
t016534	5	-2	0
t016535	3	0	1
t016537	2	0	-1
t016538	3	0	1
t016539	4	1	-1
t016540	0	0	0
t016541	1	0	1
t016542	3	-1	0
t016543	2	2	1
t016545	3	7	-4
t016547	4	1	-1
t016549	1	1	0
t016550	0	0	0
t016552	3	1	0
t016553	5	1	0
t016554	4	2	0
t016555	3	7	-4
t016556	3	7	-4
t016558	-2	1	1
t016559	3	7	-4
t016562	2	0	2
t016563	1	1	-1
t016564	4	1	1
t016565	3	7	-4
t016566	3	0	0
t016569	1	2	2
t016571	3	7	-4
t016572	3	1	1
t016573	3	1	1
t016574	2	3	-1
t016575	1	2	1
t016576	1	1	0
t016577	2	1	-2
t016578	2	1	1
t016579	3	2	2
t016580	4	1	0
t016581	1	2	0
t016582	4	2	1
t016584	10	-1	1
t016585	6	0	0
t016586	3	4	1
t016588	3	7	-4
t016590	6	0	0
t016591	5	0	0
t016592	9	-1	0
t016593	1	0	1
t016594	9	0	1
t016597	4	1	1
t016598	6	0	0
t016599	4	-1	0
t016600	5	-8	1
t016601	5	-4	1
t016602	3	-3	0
t016603	6	-3	0
t016604	4	-3	1
t016605	6	2	1
t016606	7	-1	0
t016607	3	0	2
t016609	7	-1	4
t016615	1	0	0
t016617	3	7	-4
t016622	3	7	-4
t016623	1	4	0
t016624	3	0	0
t016625	6	0	0
t016626	6	-3	0
t016628	6	0	-1
t016629	2	7	0
t016630	7	0	1
t016631	5	0	1
t016633	4	5	1
t016634	3	1	1
t016637	2	0	0
t016638	3	0	0
t016639	3	0	1
t016640	-1	2	1
t016641	3	1	1
t016645	0	0	0
t016647	2	2	0
t016648	1	2	0
t016650	4	0	0
t016651	7	-2	1
t016652	4	1	0
t016653	0	3	0
t016654	10	-2	0
t016656	3	1	0
t016657	1	0	0
t016658	5	-2	2
t016659	6	0	1
t016660	6	-3	1
t016662	1	1	0
t016664	2	1	1
t016666	3	0	2
t016667	4	0	-2
t016669	5	-2	1
t016671	6	0	0
t016672	1	1	0
t016673	4	-2	2
t016674	3	-3	1
t016675	4	0	1
t016677	4	0	1
t016678	4	0	1
t016680	4	0	1
t016681	6	-1	1
t016683	0	0	-1
t016684	2	1	0
t016685	2	3	1
t016686	5	1	1
t016687	2	1	0
t016688	-1	1	0
t016689	2	2	1
t016690	1	2	-1
t016691	0	0	2
t016692	1	0	-1
t016693	4	-3	2
t016694	3	2	0
t016695	3	1	0
t016696	3	-4	1
t016698	7	3	0
t016699	4	0	0
t016700	4	2	0
t016701	2	1	1
t016702	8	1	-1
t016705	0	1	0
t016706	11	0	1
t016707	3	1	0
t016708	2	1	0
t016710	4	2	1
t016711	2	2	0
t016712	2	0	1
t016713	7	1	3
t016714	3	0	0
t016715	4	0	2
t016716	0	2	0
t016717	1	1	0
t016719	0	0	0
t016720	6	3	1
t016721	1	-1	0
t016722	0	1	2
t016723	6	1	2
t016725	1	3	0
t016726	5	1	0
t016727	7	0	1
t016728	2	0	3
t016729	2	1	1
t016730	1	2	1
t016731	11	1	2
t016732	10	1	2
t016733	2	2	0
t016734	0	0	0
t016735	0	3	0
t016736	3	0	0
t016737	0	1	1
t016738	2	0	2
t016739	1	0	0
t016740	2	4	0
t016741	4	1	2
t016742	3	4	0
t016743	1	0	0
t016744	0	0	0
t016746	1	2	0
t016747	0	2	0
t016748	3	0	0
t016749	6	0	0
t016750	0	2	0
t016751	4	1	0
t016752	5	0	0
t016753	4	1	0
t016754	5	1	0
t016755	1	4	0
t016756	2	3	0
t016758	6	1	1
t016759	0	1	1
t016760	0	1	0
t016761	0	1	0
t016763	0	0	1
t016764	1	2	0
t016765	0	0	4
t016766	0	1	0
t016767	3	3	-1
t016768	0	1	2
t016769	6	0	1
t016770	1	1	0
t016771	12	1	2
t016773	0	1	0
t016774	4	-1	1
t016775	3	3	0
t016777	6	1	0
t016780	1	0	2
t016781	8	1	1
t016782	1	1	1
t016783	1	2	0
t016784	1	4	1
t016785	4	0	1
t016786	3	3	0
t016787	3	4	0
t016790	4	1	2
t016791	4	1	0
t016794	3	0	0
t016795	1	2	0
t016798	3	7	-3
t016799	4	2	1
t016800	3	7	-3
t016805	3	7	-3
t016806	3	7	-3
t016807	0	1	0
t016808	1	1	0
t016809	3	1	1
t016810	0	0	0
t016811	7	1	0
t016812	4	0	0
t016813	2	3	0
t016814	2	3	0
t016816	1	0	0
t016817	5	0	0
t016818	1	3	1
t016819	0	3	1
t016820	0	3	1
t016821	1	2	1
t016822	1	0	1
t016829	1	1	1
t016830	-1	2	-1
t016831	3	7	-3
t016832	2	2	3
t016836	2	1	0
t016837	3	7	-3
t016839	1	3	1
t016840	7	1	0
t016841	2	2	1
